"ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","Y"
2937,51,41677,18,0.8683785736,0.9171705157,4697,0.5379545455,4319,32534,4,1.3,0
2938,7,1459,1,0.6111111111,0.8055555556,1553,0.8227513228,1447,19999,2.7,1.7,0
2939,3,941,3,0.9230769231,0.7,4481,0.9808302808,4014,65448,2.3,3.3,0
2940,10,7637,9,0.526984127,1,989,0.5213675214,1,12061,1.3,1,0
2941,56,42458,42,0.7813969338,0.9098454885,3506,0.6874952257,1,3842,7.7,4.3,0
2942,65,19383,10,0.5879839115,0.9901960784,38700,0.9916275084,1,3478,19.7,6,0
2943,0,640,2,0.619047619,0.7222222222,1858,0.1535612536,514,26166,0.3,0,0
2944,26,29792,15,0.7456228956,0.9848484848,92,1,0,0,4.7,2,0
2945,5,8319,6,0.7960858586,0.6237373737,3036,0.5818181818,1143,46220,2.3,1.7,0
2946,331,78542,46,0.7575079508,0.8954827561,4136,0.7964031339,0,0,19.7,2.7,0
2947,32,15875,9,0.6648001757,0.8386034256,4317,0.6453161593,0,0,5,1.7,0
2948,18,15445,9,0.6777155307,0.7502334267,9517,0.6231224565,4,1930,2,2,0
2949,179,102329,97,0.851183883,0.7732756875,0,0,3,8567,3.3,2.3,0
2950,2,9540,12,0.6737987988,0.8358983984,22894,0.8779109784,0,0,18.3,4.7,0
2951,1,1606,3,0.5333333333,0.9777777778,2172,0.8954789272,2515,20444,2.3,3,0
2952,5,3044,2,0.6818181818,1,1075,0.9347826087,2410,55556,3,2.3,0
2953,261,34259,148,0.6430703553,0.975145663,0,0,0,0,7.3,4.3,0
2954,14,5680,7,0.8130116959,0.8944444444,31897,0.7746218489,0,0,13,3.3,0
2955,8,19570,11,0.8239316239,0.8910644911,3839,0.7363509506,3558,5769,4.3,3.7,0
2956,57,24823,36,0.7933981086,0.9981273408,400,1,0,0,3.7,3,0
2957,19,15673,23,0.7087830688,1,8388,1,654,1061,9.3,3.3,0
2958,177,50599,65,0.7283106195,0.9829864347,16156,0.8432237405,12,20,17,9.3,0
2959,26,24035,16,0.7873168498,1,2844,0.9885057471,5403,49772,7.3,8.3,0
2960,238,22782,25,0.617286115,1,229,1,1040,1687,4.7,2.3,0
2961,5,4633,9,0.6722567288,0.9594202899,1676,0.7237851662,509,27252,3.3,1,0
2962,102,10998,24,0.8044375645,0.9967320261,7208,0.9987025885,0,0,7,3.3,0
2963,22,14962,8,0.6657669816,0.9941520468,6772,0.9055624655,30,48,2.3,2.3,0
2964,126,18812,36,0.6983527475,1,3081,1,0,0,6.7,4.3,0
2965,21,9812,20,0.7577293674,0.7770640351,11731,0.8717465551,8,6504,7.3,5.7,0
2966,1,2004,2,0.8425925926,0.6481481481,733,0.65,719,18519,2.3,2.3,0
2967,0,1665,1,0.619047619,1,383,0.9,155,20229,3.3,2,0
2968,17,63235,27,0.7194917023,0.4540973143,1425,0.6257002801,362,587,2,1.3,0
2969,2,6001,5,0.7843915344,0.6044973545,14158,0.2553023413,633,1027,4,1.3,0
2970,9,16744,9,0.7681906927,0.8685491156,954,0.9545454545,17943,182752,10.7,8.3,0
2971,49,20459,26,0.7949656622,0.965186451,4703,0.8620071685,0,0,7.7,5,0
2972,2,5856,3,0.6126984127,0.7285714286,275,0.6666666667,1707,40943,1.3,0.7,0
2973,82,16572,25,0.676866417,1,2447,1,91,10554,7.7,5.3,0
2974,31,5038,8,0.5457875458,1,4050,0.9970501475,72,8127,5.7,2.7,0
2975,341,56746,208,0.7303152722,0.9946731317,5997,0.5904242747,0,0,9.3,4,0
2976,0,0,0,0,0,642,0.4583333333,6674,64206,3,2.3,0
2977,106,4546,22,0.6347947761,0.9847248134,6773,0.9962228517,210,20565,10.3,5.7,0
2978,322,53511,265,0.6619078853,0.996513544,5239,0.9597288676,1,4398,21,22.7,0
2979,21,8750,6,0.8837209302,0.8317183463,5156,0.6192861255,40,8819,4.7,3.3,0
2980,38,13194,16,0.7780262373,0.9572525343,700,0.9444444444,3,10167,4.3,1.7,0
2981,195,69860,141,0.7577594613,0.9976191005,7614,0.9968253968,0,0,9.7,6,0
2982,32,19054,13,0.7308652132,1,92,1,0,0,1.3,1,0
2983,622,55428,75,0.6947454892,0.9884171116,892,0.1787014061,12,20,13.3,3.3,0
2984,35,12489,31,0.9265297907,0.9945652174,2339,0.9053684152,0,0,4.3,2,0
2985,62,30308,33,0.7863205311,0.9808966862,10878,0.9395624583,19,30,4,2,0
2986,30,23365,9,0.8568376068,1,2311,1,355,34759,12.7,10,0
2987,16,27269,34,0.7201317124,0.9947506562,158,1,0,0,8,3.3,0
2988,19,23938,36,0.7575396825,0.5875450938,4783,0.6335850836,113,6432,10.3,7,0
2989,70,15882,26,0.7084517497,0.6273382821,8769,0.6082443487,916,25000,2,2,0
2990,44,30662,24,0.746208859,0.9850998464,2150,0.9912280702,89,9817,6.3,4,0
2991,43,12596,13,0.6315280464,0.9964539007,367,1,2000,3243,3.7,2.3,0
2992,200,19778,70,0.8184315617,1,9616,0.9999014681,515,26951,11.3,7,0
2993,12,12287,8,0.844734931,0.962962963,6111,0.9589729054,305,9647,6,4.7,0
2994,68,15893,36,0.8084150327,1,9314,0.9883270367,12,19,8.3,4.7,0
2995,225,88385,206,0.7826826523,0.990331809,10431,0.7913122631,0,0,10.7,5.3,0
2996,7,14136,7,0.8273809524,0.5277777778,13478,0.7654322019,488,791,6,3.3,0
2997,115,25025,26,0.7859290068,0.9967320261,10425,1,0,0,0.7,0.3,0
2998,269,6635,31,0.6980565422,0.9971988796,2134,0.9237292025,1875,18596,4.3,3.7,0
2999,20,7075,5,0.7055821372,0.9473684211,5839,0.9399485047,11626,96376,4.7,3.7,0
3000,38,45002,50,0.7307440303,0.99669967,2686,0.8515840884,0,0,6.3,4,0
3001,10,14282,9,0.6136363636,0.9898989899,1606,0.962962963,944,26673,6,3,0
3002,389,38744,84,0.7331555948,0.9819431397,2703,0.8637506285,0,0,6.7,4,0
3003,2,3764,3,0.7919191919,0.4094276094,2397,0.0982142857,4318,59117,3.3,2.7,0
3004,17,13971,18,0.7129426129,0.9213064713,8320,0.4905308142,799,1296,7.7,6.7,0
3005,22,9469,13,0.8452433745,0.9733766234,4964,0.7650793651,0,0,3,1.3,0
3006,5,20123,11,0.7598944915,0.8604833763,2969,0.8485042735,14245,23100,2.7,1.7,0
3007,0,97,1,0,1,4442,1,2889,94052,4,2.3,0
3008,99,24687,86,0.7440509206,0.9556589041,9369,0.592908686,0,0,10,4.7,0
3009,405,24797,69,0.6915793443,0.9967948718,9181,0.9941813398,587,952,8.3,5.3,0
3010,45,18097,8,0.6960978836,0.9474206349,1178,0.8966049383,1,2500,5,3,0
3011,10,25981,20,0.7112200436,0.944335512,28894,0.9097652728,0,0,13.7,1.3,0
3012,3,5895,9,0.732748538,0.9861111111,4189,0.9574603175,586,34144,9.3,5.7,0
3013,37,12909,6,0.4827956989,0.8111111111,6203,0.9688976925,15,4365,6.3,4.7,0
3014,145,25542,28,0.6909083433,1,13903,0.9968992248,275,18363,13.7,8,0
3015,1,2385,1,0.1666666667,0.6666666667,92,1,391,16677,1,0.7,0
3016,45,10863,6,0.7263895525,1,1261,0.6931818182,15,13656,5.7,2.7,0
3017,145,40590,77,0.7693507162,1,6133,1,0,0,13,8.7,0
3018,67,37138,30,0.8386920196,0.9948717949,3722,1,0,0,9,5,0
3019,56,16886,32,0.6319620253,0.95,7319,0.931432087,49,80,8,7.3,0
3020,55,33067,32,0.7396000992,0.9855037834,492,1,0,0,9.7,5.3,0
3021,265,15862,10,0.847605225,0.8287373004,1944,0.7776130467,9629,131430,5,2.3,0
3022,0,2230,1,0.6111111111,0,958,0.1428571429,1737,42500,2.3,2.7,0
3023,17,16323,13,0.8103203717,0.8766874541,4439,0.8054928989,546,13761,6.7,6,0
3024,47,71233,29,0.7466346795,0.9945355191,12061,0.9923469388,4111,6667,16,12.7,0
3025,122,34007,112,0.7801395911,0.9590901447,10204,0.7495032421,2,6172,12.3,5,0
3026,80,15977,22,0.5434224616,0.9965277778,5208,0.8800125313,0,0,6,2.7,0
3027,151,20034,53,0.821542256,0.9900157595,2572,0.8706431237,858,24609,9,5.3,0
3028,218,24215,48,0.7671016679,1,3394,0.9918699187,508,824,11.7,9,0
3029,6,20774,9,0.6830663616,0.2215865751,3747,0.3637027351,4111,6667,3,1.7,0
3030,0,1071,1,0.25,0.75,1869,0.8765432099,1327,54530,5.3,4,0
3031,171,14847,45,0.7643121764,0.957073844,6042,0.5717837718,882,57831,14,6.7,0
3032,60,38936,39,0.7380283599,0.9966666667,21619,0.9975586751,0,0,11.7,5.3,0
3033,14,31344,20,0.7520234766,0.9905394525,3067,0.6386812477,0,0,10.3,4.3,0
3034,155,23940,65,0.7716634316,0.9667503311,5850,0.8686790506,0,0,8,6.3,0
3035,673,47148,112,0.7185616479,0.9981006648,10617,0.9778356912,2592,4204,14,5.7,0
3036,20,8675,13,0.7222499194,0.7922128704,7553,0.1795184427,0,0,4,1.7,0
3037,33,20612,34,0.7455441768,0.9908517168,18269,0.9326329789,1,2372,12.7,3,0
3038,14,24826,15,0.6192002442,0.3981990232,6228,0.4477224165,0,0,9.3,4.7,0
3039,315,61748,120,0.7520835777,0.9878841058,10939,0.9690146744,203,7613,12.7,7,0
3040,223,59255,124,0.7785395666,0.9911832736,23358,0.8561057474,1,3222,24,17.3,0
3041,11,23338,14,0.8769269269,0.8004754755,5908,0.6728338507,36,4768,3.7,2.3,0
3042,331,69965,177,0.8201247846,0.9959823563,4903,0.9895833333,0,0,21,17,0
3043,24,7389,7,0.7322796935,0.8496168582,8192,0.4476521429,1023,1659,6,2.7,0
3044,25,40030,49,0.7368799686,0.87257045,1372,0.7759784076,0,0,8,2,0
3045,10,23387,14,0.6844636845,0.3197450697,7550,0.1170437406,0,0,9,7.3,0
3046,39,37339,42,0.7498543784,0.9095021381,92,1,0,0,4.3,1.7,0
3047,15,33199,13,0.7692307692,0.3333333333,9625,0.3760683761,0,0,3.3,0.3,0
3048,266,8513,101,0.7134032136,0.9937757307,1478,0.962962963,382,31444,4.3,3.3,0
3049,163,29463,105,0.7640295789,0.9989316239,11381,0.9678326133,777,1260,12.7,6,0
3050,11,19023,21,0.7462204496,0.8851590508,14425,0.8272191816,0,0,9,3.3,0
3051,22,6667,22,0.7510893478,1,200,1,274,9474,5,4,0
3052,119,23276,17,0.8329205366,0.9934640523,2639,0.7568954248,64,9241,6.7,3,0
3053,0,0,0,0,0,0,0,406,24446,3,2,0
3054,7,3845,3,0.5651515152,0.9696969697,722,1,1362,57712,2.3,1.3,0
3055,11,15702,15,0.7637213601,0.9941520468,8094,0.9943019943,7,11,7.7,5.7,0
3056,107,13193,20,0.6068348045,0.9890710383,3406,0.8236111111,206,6455,7.3,5.3,0
3057,148,25024,18,0.738807401,0.9778688525,7133,0.861208577,31,50,5.7,2,0
3058,67,20035,33,0.6476268944,0.9841269841,267,0.7,0,0,2.3,1.3,0
3059,822,96950,244,0.7687993564,0.9860498089,36289,0.8137125946,46,73427,21.7,12.3,0
3060,1,1023,1,0.4444444444,1,1552,0.8888888889,142,16890,1.3,1.3,0
3061,37,21091,19,0.8276942356,0.7339181287,5942,0.4879379198,176,667,5.3,2.3,0
3062,187,13059,26,0.8100715498,1,2744,0.9803921569,49,7361,6.7,2.7,0
3063,2,1642,3,0.6323529412,0.9705882353,2767,0.9964788732,1706,16657,1.3,0.7,0
3064,108,31783,22,0.754012654,0.7691641692,5253,0.3648110661,0,0,11,5,0
3065,6,2904,1,0.8666666667,1,9767,0.7606380441,93,150,6,2.3,0
3066,15,38864,34,0.7824985092,0.7643165943,1650,0.3800369284,0,0,12,6.3,0
3067,89,25283,30,0.678503479,1,1064,1,19,19747,3.7,2.3,0
3068,24,6007,7,0.9119241192,0.9918699187,1997,0.5914272686,8454,65222,5.3,3.7,0
3069,13,19738,12,0.7768368723,0.9094202899,12350,0.9465419212,0,0,1,0.7,0
3070,59,23109,28,0.6725146199,0.9406798246,6588,0.5547775113,2030,21837,9,6.3,0
3071,2,5117,4,0.8068181818,1,92,1,7959,74111,3.3,2,0
3072,319,29586,61,0.6860248719,0.9967829021,614,0.8388888889,1,2100,8.3,3.7,0
3073,0,246,0,0.5,1,200,1,5208,53169,3.7,4.7,0
3074,2,3056,2,0.3583333333,0.75,896,0.875,929,30228,3.3,3.3,0
3075,122,39081,48,0.764481352,0.9583624709,17992,0.9482615848,5190,8417,4.3,3,0
3076,118,23768,48,0.8510275882,0.8375140499,4128,0.76250436,567,919,8,4,0
3077,0,1424,1,0.75,1,15722,0.9883122644,12,20,9,1,0
3078,13,22467,20,0.8333333333,0.7069444444,9942,0.3554874518,185,300,4.3,1.7,0
3079,8,13199,8,0.6583333333,0.9851851852,2172,0.9,180,11137,2.3,2,0
3080,251,21827,94,0.7433105309,1,5317,0.9962962963,0,0,5.7,3,0
3081,38,23194,39,0.7479076534,0.9976359338,7664,0.9589536807,0,0,7.3,3,0
3082,8,2838,6,0.7546296296,1,24519,0.9381492474,0,0,8.7,4.3,0
3083,265,58884,100,0.738183196,0.9977958482,2953,0.5228438228,0,0,2.7,2.3,0
3084,103,20468,20,0.7198097601,1,13165,0.9851521732,0,0,9,2.7,0
3085,15,21928,9,0.7556750299,0.8721624851,533,0.3076923077,0,0,7,4,0
3086,34,40703,34,0.7200561231,0.8129111126,2314,0.3900793651,0,0,17.3,5,0
3087,79,28497,96,0.7526475247,1,16942,1,0,0,7.7,5.7,0
3088,59,39425,45,0.7741155722,0.9971988796,10453,1,0,0,14,3.7,0
3089,233,34803,77,0.7523318384,0.9982174688,1772,0.9777777778,802,1300,11.7,6.3,0
3090,52,11085,16,0.8210227273,1,10089,1,4386,32774,4.3,3,0
3091,108,32622,72,0.8226479043,1,1594,0.5529740101,19,30,10.7,3.7,0
3092,262,44005,135,0.8207346609,0.9964872701,2608,0.4086021505,0,0,3.3,3.3,0
3093,0,889,1,1,1,23158,0.9519648212,331,24833,6.7,4.7,0
3094,69,18066,14,0.6642680991,0.9220043242,4275,0.8532179721,898,15622,3.7,2.3,0
3095,29,60503,20,0.7080745342,0.650931677,5947,0.683660764,0,0,5.7,2.3,0
3096,64,22660,18,0.8376442776,1,12281,0.9602150305,25,40,6.7,3.7,0
3097,16,15378,9,0.6439123377,0.6768398268,2200,0.1840450182,0,0,3,1.3,0
3098,9,4342,7,0.8653084324,0.9717034522,3089,0.9670781893,78,14214,9,2,0
3099,45,14692,11,0.5347222222,0.9180555556,2344,0.6660079051,25,40,4.3,3,0
3100,57,126212,57,0.8011502416,0.8333995205,9833,0.8786524515,0,0,6.7,2.7,0
3101,12,26488,24,0.7236438798,0.9720709821,1711,0.9583333333,951,15842,4.7,3.7,0
3102,3,7304,10,0.7208605664,0.9803921569,15039,1,12,20,12.3,2.7,0
3103,2,6971,6,0.7160714286,0.6904761905,19781,0.88404515,0,0,3.7,1.7,0
3104,98,51416,92,0.7400514698,0.8965410505,11175,0.897191585,0,0,5,3.3,0
3105,54,24726,20,0.7354700855,0.9661111111,5384,0.9960784314,463,7616,5.7,4.3,0
3106,46,73476,39,0.807368252,1,5092,0.9743589744,12,20,13.7,9,0
3107,168,17626,44,0.7790565502,0.9963768116,10475,0.958220825,1152,28714,11,8.3,0
3108,184,32280,135,0.8036578827,0.9974747475,1563,0.9607843137,1628,2640,18.3,9.3,0
3109,72,36165,63,0.7168149461,0.9792438258,22814,0.9994597515,0,0,18.7,13.3,0
3110,100,17800,12,0.7781626258,0.9567870691,8419,0.5311497288,0,0,3.7,2.3,0
3111,109,26313,72,0.8000556277,1,19772,0.9952830189,139,32614,16.7,7,0
3112,3,6304,6,0.8878066378,0.6486291486,2064,0.6807498057,1832,77964,3,1.7,0
3113,13,10339,3,1,0.8703703704,1086,0.7527910686,578,40421,2.3,1.7,0
3114,52,13483,17,0.8674559434,1,947,0.6111111111,132,9902,5,4,0
3115,800,38123,206,0.7047013851,0.9770022091,19102,0.8180364249,5,41314,26.3,9,0
3116,35,65697,18,0.7476410165,0.7459553242,697,0.5888888889,0,0,9.3,5.7,0
3117,0,0,0,0,0,0,0,1838,58660,2.3,2,0
3118,5,3567,7,0.7863636364,1,30542,0.893132449,0,0,8.7,5.7,0
3119,64,22658,50,0.7427212394,0.9417729919,8514,0.9021195895,357,14445,12.3,6,0
3120,58,6881,5,0.667214012,0.9770114943,6211,0.449689441,177,4457,4,1.3,0
3121,25,3673,3,0.7765567766,1,1811,1,942,28994,4,4,0
3122,6,26315,17,0.7394673228,0.9231200898,96,1,12,20,11.3,6.3,0
3123,39,18647,18,0.798992674,1,5444,1,19,30,5.7,3.7,0
3124,61,12479,31,0.6326384202,0.9663267092,9028,0.7777878036,13387,21708,5.7,2.7,0
3125,54,23539,54,0.8809264859,0.9566355702,5414,0.9225749559,0,0,4.3,2.7,0
3126,77,20608,15,0.842377261,0.9667922657,817,1,0,0,3.7,2.3,0
3127,61,79524,54,0.7900840697,0.9713535993,18394,0.9988662132,0,0,12.7,6.3,0
3128,350,24388,36,0.7967549923,0.9981684982,31689,0.9948073531,0,0,18,10,0
3129,89,5300,27,0.6562265164,0.9837761675,3259,0.9031704789,1472,44135,5.7,3.3,0
3130,159,28461,18,0.6646349119,1,3969,0.9767184035,0,0,13,5,0
3131,2,2089,4,0.9188034188,0.7564102564,2516,0.7408487435,234,17687,1.3,1.3,0
3132,23,19188,11,0.7183109288,1,10231,1,0,0,12,1.7,0
3133,785,77267,100,0.7700616638,0.9963790628,7467,0.9928315412,1933,38339,12,6,0
3134,522,53883,70,0.8491856691,0.9808339916,4286,0.4672478099,4,9083,9,4,0
3135,12,17255,10,0.672312173,0.8450315403,9164,0.4982293918,1,2910,2,1.3,0
3136,25,13733,9,0.5666666667,0.9387254902,4414,0.487418466,61,13333,4.3,3,0
3137,24,13687,7,0.8505050505,0.8891414141,9464,0.6725916552,37,60,7.7,4.7,0
3138,469,49907,142,0.8318299775,0.9968589202,8311,0.8341705779,1363,2211,15.7,4.7,0
3139,0,128,0,1,1,508,0.8333333333,2081,41223,1.7,1.3,0
3140,17,9083,8,0.6795735129,0.8235129068,6656,0.3136846972,435,10839,6.3,3.3,0
3141,8,2389,2,0.7555555556,0.7296296296,1467,0.4777777778,1990,23528,3.3,1.3,0
3142,0,0,0,0,0,1084,0.0769230769,684,16787,1,1,0
3143,395,34471,109,0.7542782783,0.9967080112,525,1,0,0,13.7,5.3,0
3144,244,13745,27,0.7226480212,0.9830128636,19847,0.903638181,0,0,9.3,4.3,0
3145,171,44921,27,0.772750315,0.9778058312,8531,0.7496873703,0,0,3,2.7,0
3146,233,24275,26,0.6455696203,0.9873417722,4321,0.9504950495,1368,48252,5.3,2.7,0
3147,39,15524,22,0.835522679,0.9329085566,2432,0.9228835979,653,15100,6,6.3,0
3148,2,6956,5,0.637037037,0.7050505051,1244,0.5357142857,302,26591,2,1.3,0
3149,259,25516,24,0.8250952052,0.9627581721,761,0.7604017217,5145,8344,9.7,6.7,0
3150,335,19169,84,0.732976742,0.9934275617,357,1,115,13551,4.3,3.3,0
3151,370,117195,41,0.7468905473,0.9975124378,9133,0.9875389408,13,29186,7.7,3.7,0
3152,95,24566,66,0.8087483798,1,469,0.1859046283,1,2291,9,6.7,0
3153,19,10747,9,0.6588591226,0.8645879081,25833,0.7650197759,23,38,8.3,2.3,0
3154,281,82913,167,0.7469792006,0.9940202645,12842,0.9110391782,2,1250,6,3.3,0
3155,14,22679,17,0.7110143938,0.8902201741,625,0.55,0,0,3.3,1.7,0
3156,48,18906,18,0.76666311,0.9738405179,10561,0.9624458874,123,200,6,4.3,0
3157,23,20656,20,0.5660899363,0.9937106918,0,0,216,350,6,2.7,0
3158,7,10724,4,0.7222222222,0.6944444444,2336,0.6474358974,2,5560,2.3,1.7,0
3159,22,11796,7,0.7318681319,0.9487179487,1683,0.8563586172,166,12130,5,3.3,0
3160,584,45128,31,0.7330223677,0.9692325877,2333,0.3510912698,0,0,6.7,5,0
3161,61,28500,25,0.7850969589,0.9522362664,10625,0.9427052838,0,0,11.3,8,0
3162,37,14392,20,0.6999733066,0.9286486486,828,0.5174242424,629,25556,5.7,3.7,0
3163,13,9442,5,0.7530864198,1,5803,0.9793469493,680,21027,8.3,7.7,0
3164,157,53148,77,0.7119761179,0.9934640523,328,0.9523809524,27,43,7,3.3,0
3165,3,3771,2,0.7222222222,0.6111111111,142,1,1295,39067,1.3,1,0
3166,95,33875,27,0.7334793853,0.9694822636,12403,0.7773812102,67,7710,10.7,4,0
3167,18,17370,19,0.6994631186,0.8227548595,9250,0.5953119795,0,0,2.7,2.7,0
3168,457,48170,44,0.7552120593,0.983288255,1283,0.6428571429,0,0,7.7,2,0
3169,68,34147,13,0.6667142314,1,11004,1,12,20,12.3,6.3,0
3170,4,11461,7,0.648005148,0.3122733123,15153,0.1614567778,415,12069,7,5.7,0
3171,6,24252,27,0.8245882919,0.968802249,3808,0.9670908293,0,0,7.7,2.7,0
3172,1,1716,2,0.7333333333,0.75,200,1,6942,55533,2.7,2.3,0
3173,11,12953,18,0.7764599425,0.9628241175,1792,0.8311546841,222,360,0.7,0.7,0
3174,4,5142,11,0.7252873563,0.9071094083,611,0.8674242424,5881,51802,3,3.7,0
3175,170,31739,204,0.8437337577,0.9922488297,4178,0.9011420155,0,0,5.3,3.3,0
3176,6,1002,2,0.6666666667,1,3152,1,109,9845,3.3,2,0
3177,35,17154,10,0.8049074716,0.7764559431,2917,0.6513379408,8,17924,2.3,1.3,0
3178,119,84836,100,0.8460361434,0.8922392465,16736,0.7504533377,734,1190,6.7,3.7,0
3179,73,61559,72,0.7583421453,0.9533550863,16033,0.6361936194,12,20,11.7,4.3,0
3180,241,37253,51,0.8043054807,0.9972451791,989,1,1053,1707,2.7,1.3,0
3181,12,31000,23,0.6325794272,0.9055878481,4381,0.8920343137,0,0,5.3,2.7,0
3182,2,7800,4,0.6666666667,1,2492,1,14,22,2.7,1.7,0
3183,882,51736,169,0.7311897355,0.9993746091,4492,1,0,0,20.7,7,0
3184,1,1813,1,0.7777777778,0.8333333333,4542,0.5733333333,751,26833,2.3,2,0
3185,4,13928,6,0.9343915344,0.6346560847,4700,0.5584925433,132,23523,5.3,4.7,0
3186,214,26622,87,0.7715879045,0.9972105997,7195,0.8723799047,0,0,7,2.7,0
3187,48,9305,4,0.6284565108,0.9547511312,6581,0.4613803569,1227,19667,4,4.3,0
3188,0,0,0,0,0,0,0,832,43891,5.3,4.3,0
3189,920,87452,292,0.7933207757,0.9979347125,569,0.7469135802,452,16944,1.7,0.3,0
3190,9,12545,10,0.9363636364,0.9311111111,19342,0.9514041559,12,20,10,5.3,0
3191,19,20527,17,0.7174004857,0.9194232017,2228,0.8972070982,0,0,6.3,3,0
3192,217,44555,59,0.7873239043,0.9888981683,11192,0.8674968072,0,0,15.3,9.3,0
3193,56,22963,20,0.6963181189,0.9612403101,1144,0.9855072464,19,7084,3.7,2.3,0
3194,380,79333,232,0.7530107124,0.9996164173,9903,0.7425825722,36,58,23,12.3,0
3195,30,18702,32,0.8062479229,0.9585885202,13800,0.8623900277,0,0,10.7,2.7,0
3196,119,57460,41,0.7208852782,0.9558244295,23308,0.9301019946,0,0,13.3,6,0
3197,11,21684,16,0.6382352941,0.8220588235,16217,0.4929197974,0,0,10.3,5.3,0
3198,311,30444,44,0.7178272346,1,4131,1,1177,1908,10.7,3.7,0
3199,998,84991,116,0.6959328701,0.998173516,8742,0.996941896,0,0,23.3,8,0
3200,58,23311,27,0.6388090305,0.9797338173,24630,0.9547778683,0,0,23.7,6.3,0
3201,174,37917,40,0.6874844052,0.9884317233,1489,0.9761904762,0,0,8.3,3,0
3202,53,18951,27,0.8497243108,1,3072,0.7641627543,19,30,6.7,3,0
3203,70,44931,34,0.8873926036,0.7481427588,2589,0.8622303622,371,55874,4,3.7,0
3204,10,18186,7,0.8538011696,0.350459482,581,0.5666666667,702,7224,2.7,2,0
3205,5,6225,15,0.6831649832,0.9924242424,19348,0.9904048412,293,475,8.3,4.7,0
3206,133,26073,44,0.7265467291,0.9982817869,3111,0.9885057471,0,0,10.3,4.3,0
3207,3,5577,3,0.6300653595,0.8470588235,9628,0.8726933884,507,17355,2.7,2,0
3208,17,16711,19,0.7003499895,0.6448597934,5067,0.4058523852,0,0,7,3.3,0
3209,5,8277,5,0.8125,0.6101190476,6469,0.6604710488,116,11101,7.7,2,0
3210,51,35251,60,0.7125295467,0.8308440168,6214,0.8158931187,0,0,9.3,6.7,0
3211,336,15304,33,0.7739190548,1,4561,0.9733418791,66,6449,4,2.7,0
3212,88,51648,70,0.6943930155,1,528,1,0,0,8.7,2,0
3213,612,35529,96,0.7172900406,0.9978632479,2722,1,860,1395,7.3,5,0
3214,480,53173,151,0.7356593748,0.9962121678,17539,0.9724372498,0,0,11.7,6,0
3215,1,1337,2,0.7222222222,0.8888888889,1136,0.3119047619,1098,48980,6.7,5,0
3216,91,38764,33,0.8058282391,0.9933993399,153,1,0,0,8.3,2,0
3217,28,6728,7,0.8111111111,1,426,1,2898,27581,1.3,0.7,0
3218,391,101583,190,0.7495365284,0.9920077892,12444,0.9457605747,10278,16667,7,2,0
3219,18,18858,20,0.7853811768,0.8728685917,12872,0.9080701055,0,0,11.3,4,0
3220,526,36066,60,0.6935209311,0.9843802497,11022,0.9853066181,947,1535,13.7,3,0
3221,124,23482,35,0.7701540999,1,2781,1,0,0,13.7,5,0
3222,246,46534,87,0.740141759,0.9978835979,16597,0.989010989,511,828,21.7,7.7,0
3223,383,47094,141,0.7329180744,0.9980276134,92,1,0,0,7.3,6.3,0
3224,10,30607,26,0.7150127852,0.6286006207,4347,0.2857304681,1282,28798,11,8,0
3225,3,4992,6,0.8703703704,1,1581,1,773,42318,6.3,6.3,0
3226,9,5003,6,0.8796296296,1,5331,0.9807297387,2062,59177,3.7,3.3,0
3227,86,28366,47,0.7517374887,0.9638898472,5219,0.8654077261,0,0,4,2.3,0
3228,95,86653,78,0.6760485163,0.9567340203,30956,0.7484166864,74,120,18.3,9.3,0
3229,33,21806,40,0.8709983238,0.772270968,2053,0.5925925926,0,0,4.7,1,0
3230,0,0,0,0,0,0,0,1441,28889,1,1.3,0
3231,7,27001,16,0.7427384666,0.9261911514,1022,1,2,10713,11,4.3,0
3232,457,29235,156,0.7565706388,0.9987228608,4481,0.8169871795,0,0,3.7,1.7,0
3233,231,45499,60,0.6658682887,0.9925403226,9786,0.9968253968,0,0,10,6.7,0
3234,43,28366,25,0.7307242027,0.9962546816,6792,0.9351789077,696,23119,9.7,7,0
3235,234,17936,49,0.7056039661,1,5231,0.9601682203,0,0,5,3.7,0
3236,78,9081,12,0.8563778925,1,956,0.8555555556,19,30,5.3,2.3,0
3237,21,28718,20,0.7939371625,0.9803066349,1119,0.789047619,0,0,5,2.7,0
3238,17,16860,19,0.7857040101,0.9307019121,367,0.75,0,0,3.7,1.7,0
3239,7,20537,15,0.8667557932,1,731,1,49,80,6,2.7,0
3240,88,17206,40,0.8064317514,0.9901771337,5969,0.7235838903,0,0,8.7,3,0
3241,376,55403,151,0.8206689852,0.9764072288,10669,0.6964613801,0,0,8.3,4,0
3242,243,86819,75,0.7301093627,0.9715762274,433,1,1850,3000,8.3,4.7,0
3243,9,18737,11,0.498579259,0.7672917927,3478,0.7818181818,2440,79401,4.3,1.7,0
3244,19,20947,13,0.5584249084,0.8251831502,7953,0.8010064929,466,22941,7,5,0
3245,36,29349,28,0.7377046295,0.9861761427,17992,0.9264786834,1,4175,13.7,10,0
3246,81,17164,57,0.7559906124,0.9924878686,2314,0.9743589744,25,40,5.7,3,0
3247,1,3111,3,0.6666666667,0.9166666667,19483,0.9834993933,0,0,11.7,4,0
3248,14,23541,18,0.7417182381,1,383,1,84,10688,4.7,3.3,0
